0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
132
126
122
115
113
110
107
105
100
99
97
94
93
90
88
87
85
83
82
81
79
78
75
74
73
72
71
69
69
67
66
65
64
63
61
61
59
59
58
57
56
55
55
53
53
52
51
51
49
49
48
48
47
46
46
45
44
43
43
43
42
41
41
40
39
39
39
38
38
37
37
37
36
36
35
35
34
34
34
34
34
33
33
32
32
32
32
31
31
31
31
31
31
30
30
30
30
30
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
28
28
29
29
29
29
29
29
29
29
29
29
29
28
27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
